,data_size,num_query,gx_cluster_time,dssGx_cluster_time,query,bf_time,paa_time,gx_time,dssGx_time,dist_diff_btw_paa_bf,dist_diff_btw_gx_bf,dist_diff_btw_dssGx_bf,bf_dist,bf_match,paa_dist,paa_match,gx_dist,gx_match,dssGx_dist,dssGx_match
0,144.0,28.0,,,,,,,,,,,,,,,,,,
1,,,6.435270309448242,2.80391526222229,,,,,,,,,,,,,,,,
2,,,,,(2.0): (0:143)len=144,1.2265088558197021,10.874165058135986,0.21513986587524414,0.2137279510498047,,,,,,,,,,,
3,,,,,,,,,,0.0,0.0,0.0,0.0,(2.0): (0:143)len=144,0.0,(2.0): (0:143)len=144,0.0,(2.0): (0:143)len=144,0.0,(2.0): (0:143)len=144
4,,,,,,,,,,0.001072043791500059,0.0,0.0,0.006753242926144415,(2.0): (0:142)len=143,0.007825286717644474,(2.0): (0:141)len=142,0.006753242926144415,(2.0): (0:142)len=143,0.006753242926144415,(2.0): (0:142)len=143
5,,,,,,,,,,0.00017921536561150628,0.0,0.0,0.00800450208325598,(2.0): (0:141)len=142,0.007825286717644474,(2.0): (0:142)len=143,0.00800450208325598,(2.0): (0:141)len=142,0.00800450208325598,(2.0): (0:141)len=142
6,,,,,,,,,,0.0015327646221912489,0.001107024070582066,0.0,0.014586094360928139,(2.0): (0:138)len=139,0.01305332973873689,(2.0): (0:138)len=139,0.015693118431510205,(2.0): (1:143)len=143,0.014586094360928139,(2.0): (0:138)len=139
7,,,,,,,,,,0.002141872302544175,0.0008030719479950859,0.0,0.015233993597049024,(2.0): (0:137)len=138,0.01309212129450485,(2.0): (0:136)len=137,0.01603706554504411,(2.0): (0:140)len=141,0.015233993597049024,(2.0): (0:137)len=138
8,,,,,,,,,,0.0026009971370053557,0.00037215657340966546,0.0,0.015693118431510205,(2.0): (1:143)len=143,0.01309212129450485,(2.0): (0:137)len=138,0.01606527500491987,(2.0): (0:139)len=140,0.015693118431510205,(2.0): (1:143)len=143
9,,,,,,,,,,0.0024434657176502107,0.001077279796248557,0.0,0.01603706554504411,(2.0): (0:140)len=141,0.0135935998273939,(2.0): (0:139)len=140,0.017114345341292667,(2.0): (1:142)len=142,0.01603706554504411,(2.0): (0:140)len=141
10,,,,,,,,,,0.002471675177525971,0.001606710517031245,0.0,0.01606527500491987,(2.0): (0:139)len=140,0.0135935998273939,(2.0): (0:140)len=141,0.017671985521951115,(2.0): (1:141)len=141,0.01606527500491987,(2.0): (0:139)len=140
11,,,,,,,,,,0.0023002852898516973,0.002724643345621381,0.0,0.017114345341292667,(2.0): (1:142)len=142,0.01481406005144097,(2.0): (0:134)len=135,0.01983898868691405,(2.0): (2:143)len=142,0.017114345341292667,(2.0): (1:142)len=142
12,,,,,,,,,,0.0028579254705101455,0.0033254621309440034,0.0,0.017671985521951115,(2.0): (1:141)len=141,0.01481406005144097,(2.0): (0:135)len=136,0.02099744765289512,(2.0): (2:142)len=141,0.017671985521951115,(2.0): (1:141)len=141
13,,,,,,,,,,0.004980374970810782,0.00162913806048353,0.0,0.01983898868691405,(2.0): (2:143)len=142,0.014858613716103267,(2.0): (0:133)len=134,0.02146812674739758,(2.0): (2:141)len=140,0.01983898868691405,(2.0): (2:143)len=142
14,,,,,,,,,,0.004046942435558011,0.0015185136334137546,0.0,0.02099744765289512,(2.0): (2:142)len=141,0.016950505217337108,(2.0): (0:129)len=130,0.022515961286308873,(2.0): (1:140)len=140,0.02099744765289512,(2.0): (2:142)len=141
15,,,,,,,,,,0.0044150015658601625,0.003991320270677251,0.0,0.02136550678319727,(2.0): (0:136)len=137,0.016950505217337108,(2.0): (0:130)len=131,0.02535682705387452,(2.0): (3:143)len=141,0.02136550678319727,(2.0): (0:136)len=137
16,,,,,,,,,,0.004465705619161563,0.004824851384862199,0.0,0.02146812674739758,(2.0): (2:141)len=140,0.017002421128236016,(2.0): (0:128)len=129,0.026292978132259778,(2.0): (3:142)len=140,0.02146812674739758,(2.0): (2:141)len=140
17,,,,,,,,,,0.003566764751535695,0.010872040161600233,0.0,0.02154412035405162,(2.0): (1:138)len=138,0.017977355602515926,(2.0): (0:126)len=127,0.032416160515651854,(2.0): (4:143)len=140,0.02154412035405162,(2.0): (1:138)len=138
